"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1515 Stalker Ct, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,685""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1515 Stalker Ct"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8143,""longitude"":-116.9951},""url"":""https://www.zillow.com/homedetails/1515-Stalker-Ct-El-Cajon-CA-92020/16890772_zpid/""}","https://www.zillow.com/homedetails/1515-Stalker-Ct-El-Cajon-CA-92020/16890772_zpid/","1515 Stalker Ct, El Cajon, CA 92020","SAN DIEGO REALTY GALS","$875,000","- Sold","3","bds","2","ba","1,685","sqft","Sold 06/07/2021","https://www.zillow.com/homedetails/1515-Stalker-Ct-El-Cajon-CA-92020/16890772_zpid/","https://photos.zillowstatic.com/fp/2c225df1ac322b2a14ee5b14e7d66c10-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""(Undisclosed Address), El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,697""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""(undisclosed Address)"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/El-Cajon-CA-92020/17026377_zpid/""}","https://www.zillow.com/homedetails/El-Cajon-CA-92020/17026377_zpid/","(undisclosed Address), El Cajon, CA 92020","PARKWAY REAL ESTATE","$875,000","- Sold","3","bds","2","ba","1,697","sqft","Sold 01/28/2022","https://www.zillow.com/homedetails/El-Cajon-CA-92020/17026377_zpid/","https://photos.zillowstatic.com/fp/b093f36554d5bea92c27394c58d1181c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""486 Hills Lane Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,259""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""486 Hills Lane Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.800777,""longitude"":-116.98292},""url"":""https://www.zillow.com/homedetails/486-Hills-Lane-Dr-El-Cajon-CA-92020/17026612_zpid/""}","https://www.zillow.com/homedetails/486-Hills-Lane-Dr-El-Cajon-CA-92020/17026612_zpid/","486 Hills Lane Dr, El Cajon, CA 92020","KELLER WILLIAMS SD METRO","$875,000","- Sold","3","bds","2","ba","2,259","sqft","Sold 07/30/2021","https://www.zillow.com/homedetails/486-Hills-Lane-Dr-El-Cajon-CA-92020/17026612_zpid/","https://photos.zillowstatic.com/fp/df057aca178c59cf187244b592aa39df-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1565 Wyatt Pl, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,912""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1565 Wyatt Pl"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.804607,""longitude"":-116.9847},""url"":""https://www.zillow.com/homedetails/1565-Wyatt-Pl-El-Cajon-CA-92020/17026653_zpid/""}","https://www.zillow.com/homedetails/1565-Wyatt-Pl-El-Cajon-CA-92020/17026653_zpid/","1565 Wyatt Pl, El Cajon, CA 92020","KELLER WILLIAMS REALTY","$875,000","- Sold","3","bds","2","ba","1,912","sqft","Sold 08/24/2022","https://www.zillow.com/homedetails/1565-Wyatt-Pl-El-Cajon-CA-92020/17026653_zpid/","https://photos.zillowstatic.com/fp/bb7cd9c1afb108d1bc9374b17a40cc45-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1795 Avenida Cherylita, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,923""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1795 Avenida Cherylita"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77046,""longitude"":-116.95844},""url"":""https://www.zillow.com/homedetails/1795-Avenida-Cherylita-El-Cajon-CA-92020/17036859_zpid/""}","https://www.zillow.com/homedetails/1795-Avenida-Cherylita-El-Cajon-CA-92020/17036859_zpid/","1795 Avenida Cherylita, El Cajon, CA 92020","COLDWELL BANKER WEST","$875,000","- Sold","3","bds","2","ba","1,923","sqft","Sold 06/03/2021","https://www.zillow.com/homedetails/1795-Avenida-Cherylita-El-Cajon-CA-92020/17036859_zpid/","https://photos.zillowstatic.com/fp/e6b18f9ffaec5cb47a98d7cf3ee593b0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""11907 Fuerte Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,249""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""11907 Fuerte Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.764706,""longitude"":-116.94033},""url"":""https://www.zillow.com/homedetails/11907-Fuerte-Dr-El-Cajon-CA-92020/17037129_zpid/""}","https://www.zillow.com/homedetails/11907-Fuerte-Dr-El-Cajon-CA-92020/17037129_zpid/","11907 Fuerte Dr, El Cajon, CA 92020","","$875,000","- Sold","3","bds","2.5","ba","3,249","sqft","Sold 09/15/2021","https://www.zillow.com/homedetails/11907-Fuerte-Dr-El-Cajon-CA-92020/17037129_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.764705657958984,-116.9403305053711&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=p_K0n4gsvH3LBdNBynS5gqSO9Yo=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1210 El Mio Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,806""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1210 El Mio Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.791634,""longitude"":-116.9787},""url"":""https://www.zillow.com/homedetails/1210-El-Mio-Dr-El-Cajon-CA-92020/17026529_zpid/""}","https://www.zillow.com/homedetails/1210-El-Mio-Dr-El-Cajon-CA-92020/17026529_zpid/","1210 El Mio Dr, El Cajon, CA 92020","COLDWELL BANKER WEST","$874,900","- Sold","3","bds","2","ba","1,806","sqft","Sold 01/21/2022","https://www.zillow.com/homedetails/1210-El-Mio-Dr-El-Cajon-CA-92020/17026529_zpid/","https://photos.zillowstatic.com/fp/66ae1a0896d0e0d01b89a3e14d0eac4f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2306 Katherine St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,651""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2306 Katherine St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.805233,""longitude"":-116.99605},""url"":""https://www.zillow.com/homedetails/2306-Katherine-St-El-Cajon-CA-92020/119648207_zpid/""}","https://www.zillow.com/homedetails/2306-Katherine-St-El-Cajon-CA-92020/119648207_zpid/","2306 Katherine St, El Cajon, CA 92020","COLDWELL BANKER WEST","$873,000","- Sold","3","bds","2","ba","1,651","sqft","Sold 06/02/2021","https://www.zillow.com/homedetails/2306-Katherine-St-El-Cajon-CA-92020/119648207_zpid/","https://photos.zillowstatic.com/fp/64ba4139a3568d6011e7ebf2672c9ff2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1184 Loma Portal Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,233""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1184 Loma Portal Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.811016,""longitude"":-116.985985},""url"":""https://www.zillow.com/homedetails/1184-Loma-Portal-Dr-El-Cajon-CA-92020/17019817_zpid/""}","https://www.zillow.com/homedetails/1184-Loma-Portal-Dr-El-Cajon-CA-92020/17019817_zpid/","1184 Loma Portal Dr, El Cajon, CA 92020","BERKSHIRE HATHAWAY HOMESERVICE","$870,000","- Sold","3","bds","2","ba","2,233","sqft","Sold 10/25/2021","https://www.zillow.com/homedetails/1184-Loma-Portal-Dr-El-Cajon-CA-92020/17019817_zpid/","https://photos.zillowstatic.com/fp/8a282df19ff8adc1f2fa37a77fca6812-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""497 Murray Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,540""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""497 Murray Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.790676,""longitude"":-116.98077},""url"":""https://www.zillow.com/homedetails/497-Murray-Dr-El-Cajon-CA-92020/17026380_zpid/""}","https://www.zillow.com/homedetails/497-Murray-Dr-El-Cajon-CA-92020/17026380_zpid/","497 Murray Dr, El Cajon, CA 92020","BERKSHIRE HATHAWAY HOMESERVICE","$869,000","- Sold","3","bds","3","ba","2,540","sqft","Sold 02/21/2023","https://www.zillow.com/homedetails/497-Murray-Dr-El-Cajon-CA-92020/17026380_zpid/","https://photos.zillowstatic.com/fp/b9c289658ac1523f81a33df0b9e44bff-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1121 Yerba Verde Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,738""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1121 Yerba Verde Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.809845,""longitude"":-116.983734},""url"":""https://www.zillow.com/homedetails/1121-Yerba-Verde-Dr-El-Cajon-CA-92020/17019210_zpid/""}","https://www.zillow.com/homedetails/1121-Yerba-Verde-Dr-El-Cajon-CA-92020/17019210_zpid/","1121 Yerba Verde Dr, El Cajon, CA 92020","BEST HOMES TEAM","$865,000","- Sold","3","bds","2","ba","1,738","sqft","Sold 11/01/2022","https://www.zillow.com/homedetails/1121-Yerba-Verde-Dr-El-Cajon-CA-92020/17019210_zpid/","https://photos.zillowstatic.com/fp/7070c2d9e93b7ffdd9f6616ca35248c6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""657 Hawthorne Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,532""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""657 Hawthorne Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.788025,""longitude"":-116.982445},""url"":""https://www.zillow.com/homedetails/657-Hawthorne-Ave-El-Cajon-CA-92020/17026201_zpid/""}","https://www.zillow.com/homedetails/657-Hawthorne-Ave-El-Cajon-CA-92020/17026201_zpid/","657 Hawthorne Ave, El Cajon, CA 92020","BHGRE BRUSH & ASSOCIATES","$865,000","- Sold","3","bds","2","ba","1,532","sqft","Sold 04/29/2021","https://www.zillow.com/homedetails/657-Hawthorne-Ave-El-Cajon-CA-92020/17026201_zpid/","https://photos.zillowstatic.com/fp/46a65d06a043d1c1859f38601a0fc7ff-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1436 Lemon Ave, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,826""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1436 Lemon Ave"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.776676,""longitude"":-116.97284},""url"":""https://www.zillow.com/homedetails/1436-Lemon-Ave-El-Cajon-CA-92020/17031492_zpid/""}","https://www.zillow.com/homedetails/1436-Lemon-Ave-El-Cajon-CA-92020/17031492_zpid/","1436 Lemon Ave, El Cajon, CA 92020","RENOVATION REALTY","$861,500","- Sold","3","bds","2","ba","1,826","sqft","Sold 07/14/2022","https://www.zillow.com/homedetails/1436-Lemon-Ave-El-Cajon-CA-92020/17031492_zpid/","https://photos.zillowstatic.com/fp/db4cda3edfa48d37d81c5afa9ff5c512-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1201 Rathmoor St, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,967""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1201 Rathmoor St"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77859,""longitude"":-116.95411},""url"":""https://www.zillow.com/homedetails/1201-Rathmoor-St-El-Cajon-CA-92020/17032880_zpid/""}","https://www.zillow.com/homedetails/1201-Rathmoor-St-El-Cajon-CA-92020/17032880_zpid/","1201 Rathmoor St, El Cajon, CA 92020","COMPASS","$860,000","- Sold","3","bds","2","ba","1,967","sqft","Sold 05/05/2021","https://www.zillow.com/homedetails/1201-Rathmoor-St-El-Cajon-CA-92020/17032880_zpid/","https://photos.zillowstatic.com/fp/17f56da053d64e9dd5edc0fbbbbe68cd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1787 Avenida Cherylita, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,880""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1787 Avenida Cherylita"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77075,""longitude"":-116.958466},""url"":""https://www.zillow.com/homedetails/1787-Avenida-Cherylita-El-Cajon-CA-92020/17036901_zpid/""}","https://www.zillow.com/homedetails/1787-Avenida-Cherylita-El-Cajon-CA-92020/17036901_zpid/","1787 Avenida Cherylita, El Cajon, CA 92020","COLDWELL BANKER WEST","$855,000","- Sold","3","bds","2","ba","1,880","sqft","Sold 09/09/2022","https://www.zillow.com/homedetails/1787-Avenida-Cherylita-El-Cajon-CA-92020/17036901_zpid/","https://photos.zillowstatic.com/fp/7adb7be9b10d48ed69b5faf410bd2148-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""753 Live Oak Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,000""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""753 Live Oak Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.78586,""longitude"":-116.98266},""url"":""https://www.zillow.com/homedetails/753-Live-Oak-Dr-El-Cajon-CA-92020/17026242_zpid/""}","https://www.zillow.com/homedetails/753-Live-Oak-Dr-El-Cajon-CA-92020/17026242_zpid/","753 Live Oak Dr, El Cajon, CA 92020","KELLER WILLAMS REALTY","$850,000","- Sold","3","bds","3","ba","2,000","sqft","Sold 11/05/2021","https://www.zillow.com/homedetails/753-Live-Oak-Dr-El-Cajon-CA-92020/17026242_zpid/","https://photos.zillowstatic.com/fp/0ebcf3c5a976c7e5a3c7b57403be16d7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4673 Marcia Ln, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,243""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4673 Marcia Ln"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.764496,""longitude"":-116.94529},""url"":""https://www.zillow.com/homedetails/4673-Marcia-Ln-El-Cajon-CA-92020/17037207_zpid/""}","https://www.zillow.com/homedetails/4673-Marcia-Ln-El-Cajon-CA-92020/17037207_zpid/","4673 Marcia Ln, El Cajon, CA 92020","KELLER WILLIAMS REALTY","$850,000","- Sold","3","bds","2","ba","2,243","sqft","Sold 02/07/2023","https://www.zillow.com/homedetails/4673-Marcia-Ln-El-Cajon-CA-92020/17037207_zpid/","https://photos.zillowstatic.com/fp/cbb8bdcffd3eb3b021c13fb66eb734ed-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2094 Valley Lake Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,634""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2094 Valley Lake Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.81844,""longitude"":-116.99273},""url"":""https://www.zillow.com/homedetails/2094-Valley-Lake-Dr-El-Cajon-CA-92020/52515217_zpid/""}","https://www.zillow.com/homedetails/2094-Valley-Lake-Dr-El-Cajon-CA-92020/52515217_zpid/","2094 Valley Lake Dr, El Cajon, CA 92020","UNITED REAL ESTATE SAN DIEGO","$850,000","- Sold","3","bds","2","ba","1,634","sqft","Sold 04/29/2021","https://www.zillow.com/homedetails/2094-Valley-Lake-Dr-El-Cajon-CA-92020/52515217_zpid/","https://photos.zillowstatic.com/fp/cf7f45b680c91531a475f6accbc705a7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2060 Farrington Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,674""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2060 Farrington Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.82389,""longitude"":-116.99771},""url"":""https://www.zillow.com/homedetails/2060-Farrington-Dr-El-Cajon-CA-92020/52515226_zpid/""}","https://www.zillow.com/homedetails/2060-Farrington-Dr-El-Cajon-CA-92020/52515226_zpid/","2060 Farrington Dr, El Cajon, CA 92020","KELLER WILLIAMS REALTY","$845,000","- Sold","3","bds","2","ba","1,674","sqft","Sold 11/14/2022","https://www.zillow.com/homedetails/2060-Farrington-Dr-El-Cajon-CA-92020/52515226_zpid/","https://photos.zillowstatic.com/fp/8a3f2578649067ff8e9b279167ed1494-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1293 Helix View Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,360""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1293 Helix View Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.781536,""longitude"":-116.979126},""url"":""https://www.zillow.com/homedetails/1293-Helix-View-Dr-El-Cajon-CA-92020/17029644_zpid/""}","https://www.zillow.com/homedetails/1293-Helix-View-Dr-El-Cajon-CA-92020/17029644_zpid/","1293 Helix View Dr, El Cajon, CA 92020","SIGNATURE REALTY NETWORK","$842,500","- Sold","3","bds","2","ba","1,360","sqft","Sold 05/18/2022","https://www.zillow.com/homedetails/1293-Helix-View-Dr-El-Cajon-CA-92020/17029644_zpid/","https://photos.zillowstatic.com/fp/d2ce8d2422c82ecf49b79bcbc32a37ea-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1932 Powell Dr, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,911""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1932 Powell Dr"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.806755,""longitude"":-116.99087},""url"":""https://www.zillow.com/homedetails/1932-Powell-Dr-El-Cajon-CA-92020/17018528_zpid/""}","https://www.zillow.com/homedetails/1932-Powell-Dr-El-Cajon-CA-92020/17018528_zpid/","1932 Powell Dr, El Cajon, CA 92020","MARKET REAL ESTATE","$841,000","- Sold","3","bds","3","ba","1,911","sqft","Sold 03/23/2021","https://www.zillow.com/homedetails/1932-Powell-Dr-El-Cajon-CA-92020/17018528_zpid/","https://photos.zillowstatic.com/fp/4087e253c2147dbc4cd9f595405345a9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""448 Silvery Ln, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,100""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""448 Silvery Ln"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.79971,""longitude"":-116.99281},""url"":""https://www.zillow.com/homedetails/448-Silvery-Ln-El-Cajon-CA-92020/17023840_zpid/""}","https://www.zillow.com/homedetails/448-Silvery-Ln-El-Cajon-CA-92020/17023840_zpid/","448 Silvery Ln, El Cajon, CA 92020","CENTURY 21 AWARD","$840,000","- Sold","3","bds","2","ba","2,100","sqft","Sold 09/01/2021","https://www.zillow.com/homedetails/448-Silvery-Ln-El-Cajon-CA-92020/17023840_zpid/","https://photos.zillowstatic.com/fp/bc6d8ae66e2eeac83b15d8a87f194687-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1813 Grove Rd, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,262""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1813 Grove Rd"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.775364,""longitude"":-116.93198},""url"":""https://www.zillow.com/homedetails/1813-Grove-Rd-El-Cajon-CA-92020/17054482_zpid/""}","https://www.zillow.com/homedetails/1813-Grove-Rd-El-Cajon-CA-92020/17054482_zpid/","1813 Grove Rd, El Cajon, CA 92020","ONQU REALTY INC","$838,000","- Sold","3","bds","3","ba","2,262","sqft","Sold 08/12/2021","https://www.zillow.com/homedetails/1813-Grove-Rd-El-Cajon-CA-92020/17054482_zpid/","https://photos.zillowstatic.com/fp/89c2526d78d793f7a17b9fb2fd6fd6a5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1834 Grove Rd, El Cajon, CA 92020"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,008""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1834 Grove Rd"",""addressLocality"":""El Cajon"",""addressRegion"":""CA"",""postalCode"":""92020""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.77653,""longitude"":-116.931305},""url"":""https://www.zillow.com/homedetails/1834-Grove-Rd-El-Cajon-CA-92020/17054462_zpid/""}","https://www.zillow.com/homedetails/1834-Grove-Rd-El-Cajon-CA-92020/17054462_zpid/","1834 Grove Rd, El Cajon, CA 92020","COMPASS","$837,500","- Sold","3","bds","2","ba","2,008","sqft","Sold 06/24/2021","https://www.zillow.com/homedetails/1834-Grove-Rd-El-Cajon-CA-92020/17054462_zpid/","https://photos.zillowstatic.com/fp/92252c84f0dec4e517502a8cf10e01d0-p_e.jpg","Save this home"
